index,beta,alpha,upper,lower,lambda,true_y
2013-04-25,0.75,0.17000000000000826,0.05343029893712152,-0.035640378833617314,0.8299999999999917,0.0113422766039345
2013-04-29,0.96875,0.18000000000000826,0.031468501546567516,-0.07503059727675312,0.8199999999999917,0.0074906717291576
2013-04-30,0.078125,0.19000000000000827,0.040273819639745904,-0.052467859503759505,0.8099999999999917,0.047367688822889
2013-05-03,0.03125,0.1000000000000083,0.08412500299794322,-0.04207994574455483,0.8999999999999917,0.0695690743262873
2013-05-06,0.296875,0.010000000000008336,0.09067092773549797,-0.07297895856149576,0.9899999999999917,-0.0189965006906551
2013-05-07,0.21875,0.020000000000008344,0.11326640721987602,-0.06239095268984782,0.9799999999999917,-0.030600440448717
2013-05-09,0.140625,0.030000000000008353,0.07866910737852414,-0.07251398078754315,0.9699999999999916,-0.0311713549029393
2013-05-10,0.28125,0.04000000000000836,0.06365308886035122,-0.09591388646252082,0.9599999999999916,0.0413495598186954
2013-05-14,0.75,0.05000000000000837,0.07197802428328602,-0.06523975395955302,0.9499999999999916,-0.0046511711757307
2013-05-16,0.90625,0.06000000000000838,0.05652992399533932,-0.08581113904090293,0.9399999999999916,0.007662872745569
2013-05-17,0.04296875,0.07000000000000839,0.0756815222843897,-0.05469755953204749,0.9299999999999916,0.0616718206554949
2013-05-20,0.625,0.0,inf,-inf,1.0199999999999916,-0.0072029122940578
2013-05-21,0.96875,0.0,inf,-inf,1.0099999999999916,-0.0170113458265366
2013-05-22,0.203125,8.43769498715119e-15,0.2815254114587137,-0.2957419631891327,0.9999999999999916,-0.0684677992774607
2013-05-23,0.09375,0.010000000000008447,0.09841288500224257,-0.08292925668778958,0.9899999999999916,0.0561371868199819
2013-05-24,0.625,0.020000000000008455,0.08488591844849126,-0.08291322234005587,0.9799999999999915,0.0245110310143497
2013-05-28,0.40625,0.030000000000008464,0.09444197180928852,-0.05199561252965433,0.9699999999999915,-0.0294861656544636
2013-05-29,0.5,0.04000000000000847,0.08555844341320967,-0.07819576811707346,0.9599999999999915,-0.0024968801985871
2013-05-30,0.75,0.05000000000000848,0.08861007599476653,-0.053840514373291126,0.9499999999999915,0.017348638334613
2013-05-31,0.40625,0.06000000000000849,0.05818424546100132,-0.07436493660644232,0.9399999999999915,-0.012361096823574
2013-06-03,0.78125,0.0700000000000085,0.07325911693564005,-0.049044064376853845,0.9299999999999915,-0.017566323717899
2013-06-04,0.9375,0.08000000000000851,0.06470050361183521,-0.05838906537043602,0.9199999999999915,0.0150756624054471
2013-06-05,0.28125,0.09000000000000852,0.03351970365118001,-0.09043782573905582,0.9099999999999915,-0.0355367342767873
2013-06-06,0.125,0.10000000000000853,0.03756476225671873,-0.09646263674312033,0.8999999999999915,0.0280273122546558
2013-06-07,0.59375,0.11000000000000854,0.055069721027447456,-0.06005582356721626,0.8899999999999915,-0.0075662403833158
2013-06-10,0.6875,0.12000000000000854,0.059534005102045845,-0.05504307745672665,0.8799999999999915,0.0125787822068599
2013-06-12,0.46875,0.13000000000000855,0.06531660894567372,-0.04092342129549112,0.8699999999999914,-0.0253178079842898
2013-06-13,0.8125,0.14000000000000856,0.06734175548563509,-0.035968259220065885,0.8599999999999914,0.0203052661607455
2013-06-14,0.59375,0.15000000000000857,0.07254154025304832,-0.03786692372877333,0.8499999999999914,0.0345713440650887
2013-06-17,0.5625,0.16000000000000858,0.04187833623623004,-0.055938581913567445,0.8399999999999914,-0.004866189651173
2013-06-18,0.59375,0.1700000000000086,0.05435174148415435,-0.04328540891979456,0.8299999999999914,0.012121360532345
2013-06-19,0.28125,0.1800000000000086,0.05074437131681198,-0.04306019814836499,0.8199999999999914,-0.0318264316116774
2013-06-20,0.625,0.1900000000000086,0.04689032245283097,-0.05403650501722277,0.8099999999999914,-0.0125158079318305
2013-06-21,0.46875,0.20000000000000862,0.0497792484772782,-0.035006735579274806,0.7999999999999914,0.0248769047554046
2013-06-24,0.9375,0.21000000000000862,0.06297577320766143,-0.03137997914263682,0.7899999999999914,0.0097800290536397
2013-06-25,0.875,0.22000000000000863,0.05887150607008003,-0.03581085021745983,0.7799999999999914,0.0216614967811792
2013-06-26,0.71875,0.23000000000000864,0.021774413213547342,-0.059702236668925546,0.7699999999999914,-0.0023837913552762
2013-06-27,0.8125,0.24000000000000865,0.04621916005829754,-0.03340714752831514,0.7599999999999913,-0.0266037455179761
2013-06-28,0.96875,0.25000000000000866,0.06656169710909521,-0.010754035532139206,0.7499999999999913,0.0073260400920728
2013-07-01,0.34375,0.26000000000000867,0.056745472559532925,-0.02323143658641672,0.7399999999999913,-0.0048780584534329
2013-07-02,0.28125,0.2700000000000087,0.050152600999710875,-0.027993068212650074,0.7299999999999913,-0.0222506089348196
2013-07-03,0.8125,0.2800000000000087,0.04801943766132108,-0.027893624442064478,0.7199999999999913,0.0198026272961797
2013-07-08,0.46875,0.2900000000000087,0.04261801508894481,-0.03557105878968541,0.7099999999999913,-0.0148150857851408
2013-07-09,0.875,0.3000000000000087,0.0298897109109551,-0.0403469796042741,0.6999999999999913,0.0099010709827115
2013-07-10,0.203125,0.3100000000000087,0.020876757529134538,-0.049786449076857336,0.6899999999999913,0.0374666178401776
2013-07-11,0.03125,0.22000000000000874,0.02492173895420275,-0.06894093364504356,0.7799999999999913,0.0609734549730751
2013-07-12,0.8125,0.13000000000000878,0.04890634649849322,-0.05092674317930203,0.8699999999999912,-0.0317486983145804
2013-07-15,0.625,0.14000000000000878,0.06783470376165997,-0.03538823322404956,0.8599999999999912,0.0160003413464411
2013-07-16,0.78125,0.1500000000000088,0.05504176558663382,-0.05902184143863262,0.8499999999999912,0.0067796869853787
2013-07-17,0.78125,0.1600000000000088,0.04149770112656443,-0.054078839407311834,0.8399999999999912,-0.0136056520557787
2013-07-19,0.75,0.1700000000000088,0.03196977461712962,-0.06553951655909362,0.8299999999999912,0.0037523496185503
2013-07-22,0.6875,0.18000000000000882,0.03928371353546634,-0.05449648765590714,0.8199999999999912,-0.0317084268851404
2013-07-23,0.21875,0.19000000000000883,0.05376040552940355,-0.04062678726853935,0.8099999999999912,-0.0502086955827461
2013-07-24,0.5625,0.20000000000000884,0.05000979745362335,-0.05831304898441755,0.7999999999999912,-0.0136427764037864
2013-07-25,0.625,0.21000000000000885,0.060940938731687114,-0.03997434747792851,0.7899999999999912,0.0163491380015294
2013-07-26,0.390625,0.22000000000000886,0.049470842620949404,-0.038534483027615,0.7799999999999911,0.0449216873915116
2013-07-29,0.46875,0.23000000000000886,0.05741612634342709,-0.03335673234118089,0.7699999999999911,-0.0208884879473554
2013-07-30,0.9375,0.24000000000000887,0.02851133881611813,-0.05682595955278953,0.7599999999999911,0.0157071292053578
2013-07-31,0.9375,0.2500000000000089,0.039630683599552005,-0.04139863582066661,0.7499999999999911,-0.0104439591610832
2013-08-01,0.96875,0.2600000000000089,0.02834880491237497,-0.05661754254180697,0.7399999999999911,-0.0026281224062695
2013-08-02,0.5625,0.2700000000000089,0.07162083184037088,-0.004709347298237666,0.7299999999999911,0.0078637364602146
2013-08-05,0.265625,0.2800000000000089,0.026986721770888334,-0.04393088612271254,0.7199999999999911,-0.005235614053945
2013-08-06,0.4375,0.19000000000000894,0.03942304350922895,-0.04845550974828535,0.8099999999999911,-0.03471643695777
2013-08-07,0.6875,0.20000000000000895,0.06383624227300995,-0.03439785157958736,0.799999999999991,0.0081191244385041
2013-08-08,0.59375,0.21000000000000896,0.02692492651571719,-0.059980289885584584,0.789999999999991,-0.0054054185669079
2013-08-09,0.90625,0.22000000000000897,0.06373652914942599,-0.021732819841286583,0.779999999999991,-0.0205346024417077
2013-08-12,0.875,0.23000000000000898,0.049430129847966714,-0.03434983105943931,0.769999999999991,0.0150998064557508
2013-08-13,0.875,0.24000000000000898,0.05667499668676629,-0.03285661203464468,0.759999999999991,0.0027210901143608
2013-08-14,0.8125,0.250000000000009,0.043951330380120814,-0.04251350661659282,0.749999999999991,0.0215062052209634
2013-08-15,0.59375,0.260000000000009,0.04076124779447284,-0.038591253194698645,0.739999999999991,-0.0187924993493672
2013-08-16,0.875,0.270000000000009,0.0324001910460846,-0.048972324679807,0.729999999999991,-0.0054347959859569
2013-08-19,0.875,0.280000000000009,0.029429408248694822,-0.041305632979433626,0.719999999999991,-0.0137176362287991
2013-08-21,0.8125,0.29000000000000903,0.017454849101466764,-0.054378421112706965,0.709999999999991,0.0027586224390796
2013-08-22,0.375,0.30000000000000904,0.018161595946563275,-0.04928565641070087,0.699999999999991,0.0109590137897196
2013-08-23,0.75,0.31000000000000905,0.03843887458169321,-0.04573862859441442,0.689999999999991,-0.0054644944720787
2013-08-26,0.5625,0.32000000000000905,0.04925625115249365,-0.03148081757349485,0.679999999999991,-0.0277795641070757
2013-08-27,0.1015625,0.33000000000000906,0.03091609453536949,-0.03591555054769929,0.6699999999999909,-0.0579872576503492
2013-08-28,0.4375,0.2400000000000091,0.04469605462983839,-0.035364557441882785,0.7599999999999909,0.0235999153408735
2013-08-29,0.5625,0.2500000000000091,0.023689053658768902,-0.0533450407604603,0.7499999999999909,-0.0146845516829211
2013-08-30,0.9375,0.2600000000000091,0.027563193395763977,-0.05086211734263338,0.7399999999999909,-0.0179109265665302
2013-09-03,0.96875,0.2700000000000091,0.03379463290234666,-0.040470195923484456,0.7299999999999909,-0.0121213605323448
2013-09-04,0.625,0.28000000000000913,0.02662006846544862,-0.04584844259459002,0.7199999999999909,0.0121213605323448
2013-09-05,0.02734375,0.29000000000000914,0.011492945303107648,-0.06775014982659305,0.7099999999999909,0.064161944217286
2013-09-06,0.15625,0.20000000000000917,0.038695218453797135,-0.048638260718788136,0.7999999999999908,0.0251059211310762
2013-09-09,0.1875,0.1100000000000092,0.05450519144677259,-0.05863418627392459,0.8899999999999908,0.0404913613547369
2013-09-10,0.46875,0.12000000000000921,0.04919790376245051,-0.06073314817444611,0.8799999999999908,0.0235304974101942
2013-09-11,0.5,0.13000000000000922,0.051392100324591024,-0.05399553629255182,0.8699999999999908,-0.0288355496398873
2013-09-12,0.96875,0.14000000000000923,0.047001309129318554,-0.05940923850015555,0.8599999999999908,-0.0026631174194836
2013-09-13,0.203125,0.15000000000000924,0.04172358125984684,-0.05336434356831204,0.8499999999999908,0.0392207131532813
2013-09-16,0.6875,0.16000000000000925,0.047839215398635865,-0.04946525303892106,0.8399999999999908,-0.018111749943046
2013-09-17,0.875,0.17000000000000925,0.03150739100023147,-0.07225283489204648,0.8299999999999907,0.0052083451071382
2013-09-18,0.203125,0.18000000000000926,0.05256340426541518,-0.048815244363048176,0.8199999999999907,0.0281708769666962
2013-09-19,0.6875,0.19000000000000927,0.05061947426612669,-0.03321414756594729,0.8099999999999907,-0.0127066512691146
2013-09-20,0.28125,0.20000000000000928,0.037872337518232144,-0.052922769931179336,0.7999999999999907,-0.0259081848586648
2013-09-23,0.9375,0.2100000000000093,0.025923945467855758,-0.06423199239350076,0.7899999999999907,-0.0052631700442746
2013-09-24,0.4375,0.2200000000000093,0.054924502665175415,-0.03331755173550502,0.7799999999999907,0.0078844035241488
2013-09-25,0.5625,0.2300000000000093,0.03805934679173955,-0.04403064719267815,0.7699999999999907,0.0309303006913585
2013-09-26,0.65625,0.24000000000000932,0.04229351415180969,-0.05125084936834808,0.7599999999999907,-0.017926216268152
2013-09-27,0.6875,0.2500000000000093,0.04249712764316887,-0.03963663933104907,0.7499999999999907,-0.0208884879473554
2013-09-30,0.875,0.26000000000000933,0.03519410475654265,-0.04529354401666605,0.7399999999999907,0.0078844035241488
2013-10-01,0.8125,0.27000000000000934,0.03850783615142738,-0.04084467778667759,0.7299999999999907,0.0026143805740708
2013-10-02,0.4375,0.28000000000000935,0.002929854099749496,-0.07438099812613369,0.7199999999999906,0.0257746226886153
2013-10-03,0.40625,0.29000000000000936,0.01120234507902992,-0.05826573401093112,0.7099999999999906,-0.0051020518838955
2013-10-04,0.6875,0.30000000000000937,0.046250725068705686,-0.02844268708042209,0.6999999999999906,-0.0102828669555839
2013-10-08,0.265625,0.3100000000000094,0.02756445873770231,-0.04211947370754671,0.6899999999999906,-0.031498667059371
2013-10-09,0.96875,0.2200000000000094,0.047227512439720766,-0.03952321025497637,0.7799999999999906,-0.0080321716972641
2013-10-10,0.75,0.23000000000000942,0.03231051365642776,-0.05074761817819835,0.7699999999999906,0.0160003413464411
2013-10-11,0.34375,0.24000000000000943,0.05740230466557083,-0.02745304192837183,0.7599999999999906,0.0235304974101942
2013-10-14,0.46875,0.25000000000000944,0.024266253436956476,-0.05215097016890008,0.7499999999999906,0.0405118689169011
2013-10-15,0.34375,0.26000000000000945,0.039985307203654306,-0.040994533065343904,0.7399999999999906,0.0172205977516703
2013-10-16,0.875,0.27000000000000945,0.030992430348526015,-0.042774858470537816,0.7299999999999905,0.0048661896511729
2013-10-21,0.0546875,0.28000000000000946,0.04088538053759733,-0.032609655177086125,0.7199999999999905,-0.0697957619355419
2013-10-22,0.21875,0.1900000000000095,0.056056695549266955,-0.03684567027727455,0.8099999999999905,-0.0368139731227162
2013-10-24,0.625,0.2000000000000095,0.054971085203218174,-0.026203268757517974,0.7999999999999905,0.0261754744046472
2013-10-25,0.6875,0.2100000000000095,0.04971258270977874,-0.03759270346330994,0.7899999999999905,0.0269881447176467
2013-10-28,0.625,0.22000000000000952,0.03506578290412918,-0.05116841064263157,0.7799999999999905,-0.0119049025063184
2013-10-29,0.75,0.23000000000000953,0.0518529153571918,-0.04325989865382661,0.7699999999999905,0.0029895388483659
2013-10-30,0.6875,0.24000000000000954,0.026216435460591457,-0.059505061107887454,0.7599999999999905,-0.0120121564480035
2013-10-31,0.34375,0.25000000000000955,0.021830063900228385,-0.06581604601183198,0.7499999999999905,0.0179645549752988
2013-11-01,0.75,0.26000000000000956,0.04345025133818775,-0.03237612855226456,0.7399999999999904,-0.0089419373756613
2013-11-04,0.75,0.27000000000000957,0.04225973295558737,-0.04657044275272977,0.7299999999999904,-0.0060060240602119
2013-11-05,0.90625,0.2800000000000096,0.02898586400990416,-0.05272474473421676,0.7199999999999904,0.0030075210639553
2013-11-07,0.8125,0.2900000000000096,0.04213677731618863,-0.035110343124566026,0.7099999999999904,-0.0212451086137362
2013-11-08,0.875,0.3000000000000096,0.009388075178698576,-0.06767576829292297,0.6999999999999904,0.0091603693986644
2013-11-11,0.234375,0.3100000000000096,0.03147006897224809,-0.046791883764726094,0.6899999999999904,0.0150832422113285
2013-11-12,0.15625,0.22000000000000963,0.026211767193065217,-0.06118258860018502,0.7799999999999904,0.0467921615067591
2013-11-13,0.375,0.13000000000000966,0.05377944569590271,-0.061339343411788906,0.8699999999999903,0.0141846349919563
2013-11-14,0.96875,0.14000000000000967,0.06952979937977422,-0.03912651995095922,0.8599999999999903,-0.005649732542119
2013-11-18,0.34375,0.15000000000000968,0.04145038979367982,-0.05699781589220622,0.8499999999999903,-0.0200292818755724
2013-11-19,0.9375,0.1600000000000097,0.05278328782357694,-0.048908794451794135,0.8399999999999903,-0.0057971176843259
2013-11-20,0.875,0.1700000000000097,0.04513679391243712,-0.05362389764838012,0.8299999999999903,-0.0029112102074583
2013-11-21,0.78125,0.1800000000000097,0.04906761006572738,-0.04092800344837039,0.8199999999999903,-0.0146845516829211
2013-11-22,0.75,0.19000000000000972,0.0634115506436578,-0.03198479126714501,0.8099999999999903,-0.0059347355198145
2013-11-25,0.9375,0.20000000000000973,0.05491978466264961,-0.03055981624674301,0.7999999999999903,0.0176995770994008
2013-11-26,0.90625,0.21000000000000973,0.06162942857442444,-0.024717153894038436,0.7899999999999903,0.0159539279422416
2013-11-27,0.625,0.22000000000000974,0.0372395915432784,-0.04743989893784299,0.7799999999999903,0.0353393664453088
2013-11-29,0.59375,0.23000000000000975,0.034123744437168285,-0.062457080897567685,0.7699999999999902,0.0137933221323357
2013-12-02,0.78125,0.24000000000000976,0.04537455481979214,-0.03926566559834994,0.7599999999999902,-0.0027434859457508
2013-12-03,0.53125,0.25000000000000977,0.08538190778910529,0.0007451815493721148,0.7499999999999902,-0.0194180858571016
2013-12-04,0.21875,0.2600000000000098,0.042929504302589155,-0.04449283094845355,0.7399999999999902,-0.0028050509276086
2013-12-05,0.421875,0.1700000000000098,0.01666548940722734,-0.08488927876997794,0.8299999999999902,0.0304311172025398
2013-12-06,0.40625,0.18000000000000982,0.04219269871341649,-0.055160032048978694,0.8199999999999902,-0.0027285146532039
2013-12-09,0.96875,0.19000000000000983,0.02884171723125198,-0.06066340912401558,0.8099999999999902,-0.0082304991365155
2013-12-10,0.1875,0.20000000000000984,0.04061430391583946,-0.050895776985711454,0.7999999999999902,0.0298529631496813
2013-12-11,0.75,0.11000000000000987,0.06034729634792253,-0.04347386781193674,0.8899999999999901,-0.016172859245601
2013-12-12,0.9375,0.12000000000000988,0.06435202805571603,-0.03932387244248463,0.8799999999999901,0.0054200674693391
2013-12-13,0.375,0.13000000000000989,0.0628027231680034,-0.0574638336155952,0.8699999999999901,-0.0163491380015295
2013-12-16,0.71875,0.1400000000000099,0.05164771252154911,-0.06625939609245611,0.8599999999999901,-0.0110498361865849
2013-12-17,0.65625,0.1500000000000099,0.06905762103384719,-0.029961998427547588,0.8499999999999901,0.0110498361865849
2013-12-20,0.8125,0.1600000000000099,0.05868168520231799,-0.04331862512360399,0.8399999999999901,0.0271019297777913
2013-12-23,0.984375,0.17000000000000992,0.05379206381783588,-0.041543914950146685,0.8299999999999901,0.0079893900334788
2013-12-24,0.9375,0.18000000000000993,0.05364431782143352,-0.03293023926355473,0.8199999999999901,0.0079260652724207
2013-12-26,0.875,0.19000000000000994,0.06941698131459723,-0.023560815835006833,0.8099999999999901,0.0052493558861437
2013-12-27,0.375,0.20000000000000995,0.0449860182198399,-0.0492298084687479,0.79999999999999,-0.0078844035241487
2013-12-30,0.53125,0.21000000000000996,0.04418420885493405,-0.043063757220775246,0.78999999999999,0.0208884879473555
2013-12-31,0.875,0.22000000000000997,0.037004261222062185,-0.05329519137526459,0.77999999999999,-0.0051813587419976
2014-01-02,0.25,0.23000000000000997,0.045125732498545006,-0.03209728153524421,0.76999999999999,0.0332086709966533
2014-01-03,0.96875,0.24000000000000998,0.03106574677484871,-0.04691737490129511,0.75999999999999,0.0075094220221313
2014-01-06,0.125,0.25000000000001,0.035683575156291975,-0.041119205016387175,0.74999999999999,0.0439094926155686
2014-01-07,0.71875,0.16000000000001002,0.049115453446251116,-0.05315661271583432,0.83999999999999,0.0095012591241402
2014-01-08,0.875,0.17000000000001003,0.047542158789311596,-0.03882765737086919,0.82999999999999,-0.0071174677688639
2014-01-09,0.3125,0.18000000000001004,0.03916343241587328,-0.06161294283779788,0.81999999999999,-0.0265395552346123
2014-01-10,0.34375,0.19000000000001005,0.02356016813002918,-0.07052688183435599,0.80999999999999,0.0241557638793362
2014-01-13,0.75,0.20000000000001006,0.038137113583032616,-0.051116356639398015,0.7999999999999899,-0.0120049460968234
2014-01-14,0.125,0.21000000000001007,0.05212861581465282,-0.040713989399086825,0.7899999999999899,0.0471785602750904
2014-01-15,0.40625,0.1200000000000101,0.05480798803328262,-0.059792017978033025,0.8799999999999899,0.0362030486639606
2014-01-16,0.03125,0.1300000000000101,0.06886398058825058,-0.030789370323258174,0.8699999999999899,-0.080969062533667
2014-01-17,0.5625,0.04000000000001014,0.06959655420686532,-0.09586659706517932,0.9599999999999899,0.0378295698730493
2014-01-22,0.625,0.05000000000001015,0.07601018251753043,-0.06865892222426083,0.9499999999999899,-0.032174357027856
2014-01-23,0.53125,0.060000000000010156,0.04750624020547295,-0.07977018344375855,0.9399999999999898,-0.0192578166044145
2014-01-24,0.59375,0.07000000000001017,0.0807017359242559,-0.03875241623628671,0.9299999999999898,-0.0339015516756813
2014-01-27,0.28125,0.08000000000001017,0.042843575467526616,-0.07533695405743901,0.9199999999999898,-0.0144720326085343
2014-01-28,0.21875,0.09000000000001018,0.05720929394674204,-0.053419554163684435,0.9099999999999898,0.0259007284321571
2014-01-29,0.875,0.10000000000001019,0.06578949700355485,-0.050359307254546445,0.8999999999999898,-0.0028449521322313
2014-01-30,0.46875,0.1100000000000102,0.051361772529705335,-0.05259230134838033,0.8899999999999898,-0.0172418064345059
2014-01-31,0.875,0.12000000000001021,0.059748674815729076,-0.05257558369036928,0.8799999999999898,-0.0058139698654198
2014-02-03,0.4375,0.13000000000001022,0.059351069341764054,-0.05159815417488145,0.8699999999999898,-0.0235999153408734
2014-02-04,0.96875,0.14000000000001023,0.04604336830454972,-0.057141977069350716,0.8599999999999898,0.0029806281381377
2014-02-05,0.875,0.15000000000001024,0.041509723617914,-0.05913892613753521,0.8499999999999898,-0.0119761910467156
2014-02-06,0.15625,0.16000000000001025,0.042709520892414844,-0.061164552325415046,0.8399999999999898,0.0413038061412357
2014-02-07,0.5625,0.07000000000001028,0.06334301337004351,-0.0664319646513727,0.9299999999999897,0.0114943794257352
2014-02-10,0.1875,0.08000000000001029,0.07073666794037806,-0.04461020420199025,0.9199999999999897,0.0447001789179069
2014-02-11,0.96875,0.0900000000000103,0.056518017565285766,-0.061025260778102566,0.9099999999999897,0.0135687292060687
2014-02-12,0.625,0.1000000000000103,0.0556809841750324,-0.059193462043498395,0.8999999999999897,-0.0190481949706944
2014-02-13,0.59375,0.11000000000001031,0.03904554879562049,-0.06741948812193069,0.8899999999999897,0.0163491380015294
2014-02-14,0.75,0.12000000000001032,0.05460789634981924,-0.06158546354442624,0.8799999999999897,-0.002706361597743
2014-02-18,0.875,0.13000000000001033,0.056182580734912356,-0.04840058612599856,0.8699999999999897,0.002706361597743
2014-02-19,0.96875,0.14000000000001034,0.050849497485319306,-0.05968201713439891,0.8599999999999897,0.0053908486348763
2014-02-20,0.96875,0.15000000000001035,0.045095680054966135,-0.06857722810010433,0.8499999999999897,-0.0026917916657115
2014-02-24,0.65625,0.16000000000001036,0.07090500310254935,-0.03084352856814095,0.8399999999999896,0.0053763570363804
2014-02-25,0.4375,0.17000000000001037,0.05062779910871402,-0.04163217370522861,0.8299999999999896,-0.0080754140055453
2014-02-26,0.8125,0.18000000000001037,0.04505906489443086,-0.050256922106300256,0.8199999999999896,-0.002706361597743
2014-02-27,0.6875,0.19000000000001038,0.05883786246963207,-0.03848093143501307,0.8099999999999896,0.0107817756032884
2014-02-28,0.4375,0.2000000000000104,0.055058494768047014,-0.03287398236884001,0.7999999999999896,-0.0189450862424493
2014-03-03,0.984375,0.2100000000000104,0.052349902146733726,-0.039150416529973725,0.7899999999999896,0.0108696722369038
2014-03-05,0.96875,0.2200000000000104,0.029372736533456123,-0.05463792043472793,0.7799999999999896,0.0053908486348763
2014-03-06,0.5625,0.23000000000001042,0.03726991480140622,-0.04822730191598122,0.7699999999999896,0.0080321716972642
2014-03-07,0.0234375,0.24000000000001043,0.039267205735882736,-0.04327355235227933,0.7599999999999896,0.0744888519907391
2014-03-10,0.21875,0.15000000000001046,0.053759560843332874,-0.04444025151693927,0.8499999999999895,-0.0455775084963192
2014-03-12,0.625,0.16000000000001047,0.05160020692185917,-0.045567136488527366,0.8399999999999895,0.020513539833103
2014-03-13,0.40625,0.17000000000001048,0.05472909129719175,-0.04667316572278575,0.8299999999999895,-0.025708356710207
2014-03-14,0.875,0.18000000000001048,0.058142506946810536,-0.05114466850257194,0.8199999999999895,0.0103627870355466
2014-03-17,0.625,0.1900000000000105,0.008536182094915197,-0.0871421883062588,0.8099999999999895,-0.0155847310166983
2014-03-18,0.0859375,0.2000000000000105,0.033386987918459565,-0.05305517256081417,0.7999999999999895,0.0232869513787906
2014-03-19,0.5,0.11000000000001053,0.066059296570136,-0.04171755270252239,0.8899999999999895,0.0127066512691146
2014-03-20,0.65625,0.12000000000001054,0.0559275879533193,-0.0670107981966839,0.8799999999999895,0.0273989741881145
2014-03-21,0.96875,0.13000000000001055,0.06232318945265987,-0.03869359149045927,0.8699999999999894,-0.004926118336056
2014-03-24,0.9375,0.14000000000001056,0.06920343134338468,-0.04254047756060987,0.8599999999999894,0.0098280889362626
2014-03-25,0.6875,0.15000000000001057,0.07174863758118945,-0.030646241028324445,0.8499999999999894,-0.00244798163864
2014-03-26,0.21875,0.16000000000001058,0.04244122287535532,-0.05805679447169712,0.8399999999999894,-0.0223057575142981
2014-03-27,0.84375,0.1700000000000106,0.0382829316957094,-0.0614773683488542,0.8299999999999894,-0.0151518050206022
2014-03-31,0.28125,0.1800000000000106,0.044387732678363066,-0.048643134332916664,0.8199999999999894,0.0276052660918886
2014-04-01,0.53125,0.1900000000000106,0.05316579766386853,-0.03537095269998512,0.8099999999999894,0.0196084713883763
2014-04-02,0.53125,0.2000000000000106,0.03927468952683976,-0.05505816525781356,0.7999999999999894,-0.0122101639069313
2014-04-03,0.9375,0.21000000000001062,0.044501353399171655,-0.04166073439695526,0.7899999999999894,-0.0098766234959119
2014-04-04,0.6875,0.22000000000001063,0.03978603452480485,-0.04576316181676646,0.7799999999999894,-0.0124845566622453
2014-04-07,0.5625,0.23000000000001064,0.05053004379733279,-0.03725499496776879,0.7699999999999894,-0.0228726616659913
2014-04-08,0.5,0.24000000000001065,0.048326830916642895,-0.0384294167413907,0.7599999999999894,0.0303820836881227
2014-04-09,0.6875,0.25000000000001066,0.0073923976600580865,-0.07035099418308229,0.7499999999999893,-0.0100251466193787
2014-04-10,0.8125,0.26000000000001067,0.06621014998514438,-0.01722583290502058,0.7399999999999893,-0.0385156720806153
2014-04-11,0.171875,0.2700000000000107,0.024181495822993983,-0.05533653477778278,0.7299999999999893,-0.0265267543334284
2014-04-14,0.5625,0.1800000000000107,0.054631420304459756,-0.04533367602033516,0.8199999999999893,0.0053619431413853
2014-04-15,0.71875,0.19000000000001072,0.036408756418725124,-0.05123367514967993,0.8099999999999893,0.0185435777121688
2014-04-16,0.96875,0.20000000000001072,0.04287730694633456,-0.04578671578240196,0.7999999999999893,-0.0079051795071133
2014-04-17,0.078125,0.21000000000001073,0.041162346213453355,-0.048565026946411155,0.7899999999999893,0.0590672316869815
2014-04-21,0.34375,0.12000000000001076,0.051351395950304815,-0.06650643690770261,0.8799999999999892,0.0294861656544637
2014-04-22,0.25,0.13000000000001077,0.05659352878281382,-0.05182348146684322,0.8699999999999892,0.0356756026207641
2014-04-23,0.875,0.14000000000001078,0.05516485114825089,-0.04491201033069089,0.8599999999999892,-0.0023391823531723
2014-04-24,0.625,0.1500000000000108,0.07373478579755467,-0.028442812654864872,0.8499999999999892,-0.0117786991926127
2014-04-25,0.125,0.1600000000000108,0.05386104421205049,-0.04714566298078269,0.8399999999999892,-0.0312901579932099
2014-04-28,0.5625,0.07000000000001083,0.06575625919468464,-0.06915160564960063,0.9299999999999892,-0.0172630674237807
2014-04-29,0.9375,0.08000000000001084,0.05084162372355845,-0.06955477473368725,0.9199999999999892,-0.0049875415110389
2014-04-30,0.21875,0.09000000000001085,0.05312687681273973,-0.05832696514537953,0.9099999999999892,0.0319830458530507
2014-05-01,0.6875,0.10000000000001086,0.06493836020348633,-0.05083345488223813,0.8999999999999891,0.0096386288377687
2014-05-02,0.5,0.11000000000001087,0.06652965232133883,-0.05376034325986523,0.8899999999999891,-0.016929062100448
2014-05-05,0.65625,0.12000000000001088,0.07193225550110366,-0.05230193854552245,0.8799999999999891,-0.0098040000966208
2014-05-06,0.71875,0.13000000000001088,0.058879721938800665,-0.05034355490179606,0.8699999999999891,-0.0049382816405824
2014-05-07,0.46875,0.1400000000000109,0.05433065778894321,-0.05016870600879081,0.8599999999999891,-0.0225291130600282
2014-05-08,0.75,0.1500000000000109,0.0661813900399946,-0.037734867322028395,0.8499999999999891,-0.0101782049157561
2014-05-09,0.5,0.1600000000000109,0.04860455012089211,-0.055285870669882706,0.8399999999999891,-0.0102828669555839
2014-05-12,0.359375,0.17000000000001092,0.04509142289697337,-0.05663536927868577,0.8299999999999891,0.0305367238600817
